district,male_mean_age_4,male_mean_education_4,male_pct_no_education_4,male_pct_higher_education_4,male_literacy_rate_4,male_urban_share_4,male_mean_wealth_index_4,male_mean_hh_size_4,male_pct_married_4,male_pct_has_mobile_4,male_pct_has_bank_account_4,male_mean_digital_access_4,n_men_4,female_mean_age_4,female_mean_education_4,female_pct_no_education_4,female_literacy_rate_4,female_urban_share_4,female_mean_wealth_index_4,female_mean_hh_size_4,female_mean_children_u5_4,female_pct_married_4,female_pct_breastfeeding_4,female_pct_has_mobile_4,female_mean_digital_access_4,n_women_4,digital_gender_gap_mobile_4,digital_gender_gap_score_4,mean_education_4,mean_age_4,urban_share_4,mean_hh_size_4,mean_wealth_index_4,n_total_4,education_gender_gap_4,literacy_gender_gap_4,state,digital_gender_gap_5,f_mean_age_5,f_mean_education_5,f_mean_yrs_edu_5,f_pct_literate_5,f_mean_wealth_idx_5,f_mean_wealth_scr_5,f_pct_urban_5,f_pct_rural_5,f_mean_hh_size_5,f_pct_married_5,f_pct_never_married_5,f_pct_divorced_5,f_pct_has_mobile_5,f_pct_mobile_fin_5,f_mean_bf_dur_5,f_mean_bf_months_5,f_pct_ever_breastfed_5,f_pct_early_bf_5,f_n_respondents_5,m_mean_age_5,m_mean_yrs_edu_5,m_pct_no_edu_5,m_literacy_rate_5,m_urban_share_5,m_mean_wealth_idx_5,m_mean_hh_size_5,m_pct_married_5,m_pct_in_union_5,m_pct_live_partner_5,m_pct_owns_mobile_5,m_pct_has_bank_account_5,m_pct_currently_working_5,m_pct_dv_goes_out_5,m_pct_dv_neglect_5,m_pct_dv_argues_5,m_pct_dv_sex_5,m_pct_dv_food_5,m_pct_dv_unfaith_5,m_pct_dv_disresp_5,m_pct_any_dv_5,m_pct_owns_house_5,m_pct_owns_land_5,m_pct_smokes_cigarettes_5,m_pct_smokes_bidis_5,m_pct_uses_tobacco_5,m_pct_drinks_alcohol_5,m_pct_drinks_freq_5,m_pct_father_beat_5,m_pct_wife_emp_5,m_n_respondents_5
sheopur,33.374828,7.1291966,26.000044,35.530708,133.58492,21.403084,-371818.6235,5.418704,74.841423,78.656097,82.186852,1.8261571,27.24497198,28.813545,3.8634913,52.215099,76.3908,15.891625,-36335.70374,5.6279187,0.61802965,73.713249,21.019442,15.343134,0.75763196,386.5004284,63.312965,1.0685251,4.0785365,29.113903,18.647354,5.5233116,-58427.121,413.74539,3.2657053,57.194115,madhya pradesh,47.902061,29.400957,1.07221,4.8654099,56.461613,2.2549641,-408448.8963,18.073711,81.926292,5.808526,75.589844,22.544703,1.8654561,30.754038,21.633581,71.180176,18.665384,28.35973,52.989708,446.853454,33.374828,7.1291966,26.000044,74.401131,21.403084,-371818.63,5.418704,74.841423,74.841423,97.85981,78.656097,82.186852,75.3722,11.784094,9.2700672,14.433328,3.1769791,5.1478634,14.727775,23.569645,36.68726,45.520817,44.056786,0.91292804,29.721704,37.691593,18.990656,11.784986,9.7444477,23.65789,27.24497198
morena,30.969313,8.8479462,10.65176,59.663181,158.09151,21.014561,121424.3792,6.0290046,61.114376,82.154556,72.655785,1.7268159,60.68414247,29.725561,5.5346661,37.32436,112.09418,30.515263,8498.391158,6.3195438,0.6613512,78.403618,18.770344,24.828697,0.99569052,1087.554256,57.325859,0.73112541,5.7097721,29.791292,25.764912,6.1742744,14466.504,1148.2384,3.3132801,45.99733,madhya pradesh,38.293213,29.363541,1.4260454,6.5483146,72.369614,2.9076297,94571.97756,30.490143,69.509857,6.1933813,75.304802,22.39699,2.2982085,43.861343,17.040855,76.026199,19.295658,24.273737,59.01479,975.4545285,30.969313,8.8479462,10.65176,83.845482,21.014561,121424.38,6.0290046,61.114376,61.114376,100.0,82.154556,72.655785,75.714645,4.1800489,3.3781197,5.0822964,0.70286071,2.3044555,2.1393051,4.9301562,10.372616,28.108641,16.611355,1.65477,11.801256,16.718689,11.089149,1.7323849,2.7447386,10.131692,60.68414247
bhind,31.142857,8.762495,13.475451,59.058033,148.80965,28.375891,221823.3564,6.1061344,52.642559,84.974052,75.33783,1.7612844,64.67208952,29.72574,5.8560004,34.276131,113.43606,35.192875,-5274.639577,6.0691032,0.71378458,80.027977,18.795807,31.422806,1.0238324,829.3943631,53.551247,0.73745191,6.0662413,29.828247,31.784382,6.0876188,11152.441,894.06647,2.9064946,35.373589,madhya pradesh,43.147804,29.276733,1.5582767,7.2694654,77.263519,2.9393291,133513.8549,25.665245,74.334755,6.2264981,72.908958,24.410566,2.6804707,41.826248,25.871552,73.627083,21.856886,27.009693,53.55022,817.7545182,31.142857,8.762495,13.475451,81.897148,28.375891,221823.36,6.1061344,52.642559,52.642559,98.152283,84.974052,75.33783,66.852821,8.8936348,8.647028,7.9863644,4.5244555,3.1020167,1.9932106,5.9034061,14.493011,34.626587,25.784298,0.0,9.1045809,10.633349,6.4782662,2.775106,3.9229364,16.569126,64.67208952
gwalior,30.56871,9.3302326,11.615018,51.370804,155.42076,59.129501,634874.0675,5.7186337,52.239388,87.814697,81.039795,1.9421909,90.30334836,29.37158,6.9863186,28.244724,128.8307,68.15799,64859.87534,6.168932,0.59586126,72.236862,13.164784,42.155094,1.1376277,1325.94068,45.659603,0.80456316,7.1357727,29.447912,63.643745,5.9437828,101205.44,1416.244,2.343914,26.590057,madhya pradesh,43.567894,29.890852,1.6904061,8.0839653,80.968842,3.8930266,761828.7212,64.318047,35.68195,6.0688162,70.900574,25.523355,3.5760682,44.246803,25.176863,65.619141,21.191381,37.634121,51.884693,1277.861131,30.56871,9.3302326,11.615018,81.5485,59.129501,634874.06,5.7186337,52.239388,52.239388,97.77092,87.814697,81.039795,67.794815,7.423974,6.1359296,6.6232748,5.1800108,5.3777566,8.7188206,7.8687935,15.281269,20.913776,8.9308424,3.5221152,9.0333462,11.128892,10.82797,4.8590989,2.8121426,6.0330334,90.30334836
datia,32.140656,8.5775805,11.240181,50.88789,143.2587,22.326241,-49771.67705,5.1024814,69.124771,86.810417,87.520569,1.9391593,31.991826,29.995632,5.6530414,34.610909,110.8046,24.732695,-2663.115966,6.1161957,0.65978253,78.693703,16.886074,30.300123,1.0617877,460.9979702,56.510292,0.87737155,5.8428249,30.13483,23.529469,5.6093388,-5720.1548,492.98981,2.9245391,32.454102,madhya pradesh,48.880318,29.816671,1.485033,6.9262533,75.668839,2.7692046,17921.53661,25.522825,74.477173,5.8056216,72.510757,25.079063,2.4101758,37.930099,29.463173,63.284027,18.51281,38.661373,59.156483,458.5410527,32.140656,8.5775805,11.240181,81.835602,22.326241,-49771.676,5.1024814,69.124771,69.124771,95.410233,86.810417,87.520569,77.474594,3.570931,1.994594,3.3195324,1.2872257,0.76318246,6.7402525,7.8443093,16.280228,37.569447,30.345371,0.94400364,17.678757,26.671024,10.629999,6.1451883,3.9934702,12.897149,31.991826
shivpuri,29.276354,8.7034273,9.0485773,57.222134,141.6467,23.568926,-117558.1897,5.0057659,56.722969,91.058281,77.82299,1.9074286,70.09749609,29.416262,4.5608387,45.077957,100.9308,21.506414,-25023.64201,6.0385966,0.66109461,78.007462,19.988209,13.397719,0.83976406,1050.866445,77.660561,1.0676646,4.8198881,29.407513,22.53767,5.5221815,-30810.127,1120.964,4.1425886,40.715897,madhya pradesh,61.453064,29.337107,1.3456399,6.098959,66.776619,2.5755713,-158056.0995,23.955484,76.044518,5.6871061,73.047356,23.862741,3.0899022,29.605215,13.329402,75.807106,21.956385,26.693743,65.818207,903.9625603,29.276354,8.7034273,9.0485773,80.887024,23.568926,-117558.19,5.0057659,56.722969,56.722969,98.820457,91.058281,77.82299,75.197479,5.478642,5.8888121,6.5045304,3.412076,1.3648305,3.8282223,5.8354354,11.367622,26.575958,24.011322,1.397495,15.719612,22.510887,6.3482313,3.2691212,6.5124793,16.003567,70.09749609
tikamgarh,31.405092,7.9792523,10.945704,66.632309,157.17896,4.3330631,-266568.2558,5.9190197,64.526573,83.926895,84.405968,1.8145132,66.23706934,29.219671,4.6008487,41.816757,97.283279,18.140514,-44641.31172,6.3753982,0.70509756,79.997009,17.300619,24.815916,0.5449605,781.3188118,59.110977,1.2695527,4.8648734,29.390463,11.236789,6.1472092,-61985.055,847.55591,3.3784037,59.895676,madhya pradesh,56.40976,29.279785,1.4482958,6.6356421,76.522057,2.6671541,-89425.14026,15.249002,84.750999,5.4151487,73.351105,25.048769,1.6001281,27.517134,28.033573,75.107819,25.89398,28.913137,52.423946,791.8145782,31.405092,7.9792523,10.945704,87.460968,4.3330631,-266568.25,5.9190197,64.526573,64.526573,100.0,83.926895,84.405968,74.487808,10.009373,10.974958,11.935188,4.6988821,4.7042389,7.5795708,5.9944363,16.106075,40.434666,35.977585,2.5898519,9.33496,35.045002,17.42565,4.1737247,3.1286135,7.847496,66.23706934
chhatarpur,30.617441,7.5952573,13.686688,56.739521,123.74187,27.253401,-299605.4841,5.8418889,64.147934,86.58416,84.730232,1.7880216,78.21737221,29.378206,4.8471975,40.602322,97.222717,22.62096,-46542.28859,6.5220847,0.79316598,77.694527,20.067896,18.971357,0.53784424,896.9893211,67.612801,1.2501774,5.0676084,29.4776,24.93718,6.1819868,-66839.461,975.20667,2.7480597,26.51915,madhya pradesh,51.085686,29.187065,1.3691959,6.3576198,70.562309,2.5460246,-193216.6063,29.396496,70.603508,5.948019,72.947723,24.90748,2.1447964,35.498474,12.371795,75.197487,20.616497,23.042274,30.149355,1012.459606,30.617441,7.5952573,13.686688,68.994804,27.253401,-299605.47,5.8418889,64.147934,64.147934,97.673538,86.58416,84.730232,81.365387,13.527627,12.52306,19.830578,8.120491,12.784751,16.709684,18.244331,33.631573,48.231789,45.11425,2.3626184,17.755503,30.137932,28.277063,10.997501,12.104104,17.209919,78.21737221
panna,33.160072,7.7180715,17.984886,54.453819,142.6933,18.215088,-521544.9655,4.9096408,60.773502,80.732567,86.703423,1.7920777,41.71636024,28.640039,5.4991241,35.576694,112.7776,17.01346,-50723.2643,5.8491049,0.58814561,72.556419,18.650467,18.391804,0.61586189,564.0571129,62.340763,1.1762158,5.6519308,28.951309,17.614273,5.3793726,-83146.219,605.7735,2.2189474,29.915695,madhya pradesh,46.128639,29.126257,1.3616773,6.2385106,70.514359,1.922147,-665371.0771,16.345194,83.6548,5.2763076,69.644913,27.87508,2.4800131,34.603928,16.147848,74.032516,22.236834,24.782068,39.627457,623.5252737,33.160072,7.7180715,17.984886,78.459076,18.215088,-521544.97,4.9096408,60.773502,60.773502,97.527817,80.732567,86.703423,79.582275,19.117615,17.528446,23.817511,13.875659,20.698492,39.117615,39.435562,52.046715,63.760303,53.385117,5.4042416,18.732048,44.007301,17.757633,10.595172,14.170816,23.811716,41.71636024
sagar,31.814732,8.8850784,8.120801,55.840534,147.54599,28.788353,-222298.8416,6.1158876,60.3839,90.118065,90.387672,1.9669744,120.122501,29.049137,6.2261038,23.68187,144.93153,30.563169,-36491.66905,6.191329,0.70816517,76.331665,20.231958,24.597033,0.73882782,1221.569214,65.521034,1.2281466,6.4641633,29.296743,29.675762,6.1536083,-53127.102,1341.6918,2.6589746,2.6144562,madhya pradesh,58.091564,29.91032,1.6311944,7.6354966,82.960701,2.4963644,-220367.4646,32.867741,67.132256,5.9055758,72.957657,22.9048,4.1375403,32.026501,11.496477,68.283974,17.742306,32.292984,23.812576,1536.317502,31.814732,8.8850784,8.120801,80.466553,28.788353,-222298.84,6.1158876,60.3839,60.3839,98.206963,90.118065,90.387672,77.436844,21.041428,19.897049,26.635555,17.91279,18.533342,26.996475,26.308786,51.177917,52.459316,41.684605,4.3409986,18.318445,31.109514,28.660042,7.2682843,10.793518,14.329128,120.122501
damoh,30.976017,8.5416031,7.5490074,62.425686,148.55005,31.657461,-348339.5932,5.3714533,63.704224,86.0634,83.56678,1.8164504,65.49740949,29.651821,5.4779501,33.197048,119.08585,24.634085,-52079.51202,5.7034612,0.63045377,75.160904,16.356186,18.669468,0.65766394,807.1900674,67.393936,1.1587864,5.7078848,29.751205,28.145773,5.5374575,-74314.586,872.6875,3.063653,29.464203,madhya pradesh,48.673744,29.605795,1.4830308,6.7710829,77.166176,2.1663275,-502610.168,23.920788,76.079216,5.6764326,74.950821,21.943777,3.1054039,37.389656,7.6894717,73.706795,22.680073,26.936691,45.080433,797.6827735,30.976017,8.5416031,7.5490074,78.694366,31.657461,-348339.59,5.3714533,63.704224,63.704224,98.287918,86.0634,83.56678,72.292923,10.316353,16.938929,20.007498,8.7795944,16.184603,26.047215,30.14547,42.831944,60.678638,47.374069,1.8722908,17.095726,37.079353,21.876385,10.366847,21.643524,26.620558,65.49740949
satna,33.782127,9.0657148,7.8580008,61.9193,145.01154,25.493071,-394917.145,4.8912091,72.942749,86.21035,88.30777,1.7904429,69.63701516,29.047075,6.426403,28.876575,128.97063,24.164858,-26127.79243,6.0608768,0.5619117,69.926476,18.747454,29.533598,0.65270966,1298.087217,56.67675,1.1377332,6.5607824,29.288158,24.828964,5.4760427,-44904.523,1367.7242,2.6393118,16.040909,madhya pradesh,40.157272,29.966452,1.6184248,7.5836215,80.244682,2.441102,-306649.9914,28.403103,71.596893,5.1060314,69.374298,27.688969,2.9367321,46.053078,3.2789073,79.293777,19.465277,19.428099,22.028526,1396.190963,33.782127,9.0657148,7.8580008,78.390503,25.493071,-394917.16,4.8912091,72.942749,72.942749,100.0,86.21035,88.30777,81.492615,3.6848564,11.798958,15.972868,7.3313899,4.641326,11.675865,15.896031,25.689375,56.822956,49.818722,4.1440144,12.707296,44.741825,36.517086,6.0100136,7.9894781,6.0081043,69.63701516
rewa,31.589279,8.479929,15.656683,60.254128,149.29333,27.414375,-693297.8503,5.5604701,68.9674,77.616219,89.615944,1.7388608,64.53148592,29.064772,6.140058,31.476767,123.10509,16.709307,-51134.22969,6.0641751,0.65590709,71.958359,18.738205,30.77327,0.55271471,1391.958069,46.842949,1.1861461,6.2437286,29.176622,22.06184,5.8123226,-79586.047,1456.4895,2.3398709,26.188248,madhya pradesh,35.966591,29.25803,1.4404004,6.5572157,73.784676,1.8934381,-727725.5532,19.649931,80.350067,5.3918786,69.449799,27.680883,2.8693166,41.649628,20.358599,75.671524,20.941481,21.937151,37.374336,1495.21348,31.589279,8.479929,15.656683,81.540215,27.414375,-693297.88,5.5604701,68.9674,68.9674,96.439178,77.616219,89.615944,75.951889,8.1514511,10.801502,14.730597,4.2541218,14.100975,31.099323,25.963968,41.960949,58.360897,43.816296,9.2392645,15.420538,37.256779,29.019653,20.287426,24.111813,24.354507,64.53148592
umaria,32.126827,7.4207349,12.842054,57.947479,127.87056,14.872087,-723565.0043,5.2245221,62.52626,85.624512,82.81649,1.7520403,33.50709303,29.156429,5.0694547,38.605236,106.06924,20.314489,-62228.49868,5.8813562,0.58419067,73.565025,20.861118,22.770109,0.4380067,383.2704191,62.854401,1.3140335,5.2584872,29.395237,17.593288,5.5529394,-115397.07,416.77753,2.3512802,21.801315,madhya pradesh,59.949459,29.542624,1.4841379,6.7685542,74.989037,2.1519871,-521883.8283,18.49239,81.507614,5.362329,69.34375,26.874823,3.7814264,25.675053,20.025717,77.79435,20.456514,20.375126,40.727757,464.5283137,32.126827,7.4207349,12.842054,71.89196,14.872087,-723565.0,5.2245221,62.52626,62.52626,97.800926,85.624512,82.81649,87.2798,4.9280701,5.5642009,14.03099,2.5401247,3.9843206,16.631662,20.088224,24.660992,47.010632,37.802071,1.9282931,13.550714,47.85508,51.339413,15.596136,17.912781,9.3300838,33.50709303
neemuch,32.207859,9.2342682,7.9526834,58.593517,158.25247,26.731434,454172.7234,5.5819554,66.859467,95.770058,92.790733,2.1460154,38.33641922,29.623999,5.0999908,36.803131,103.89231,30.08416,10824.48914,6.1451001,0.6223231,76.474594,13.626387,32.363052,0.91944373,548.0615571,63.407005,1.2265717,5.3702736,29.792921,28.407797,5.8635278,39808.871,586.39795,4.1342773,54.360161,madhya pradesh,50.359787,30.903858,1.3852011,6.4377522,71.85733,3.1641312,283008.22,27.944126,72.055878,5.608386,73.376831,21.139767,5.483407,45.410271,23.254835,57.365849,17.642738,42.955513,41.856255,556.5627939,32.207859,9.2342682,7.9526834,90.009407,26.731434,454172.72,5.5819554,66.859467,66.859467,96.766266,95.770058,92.790733,82.692528,9.9195967,7.7692471,11.056849,6.7065291,6.1228437,9.1852894,16.174652,21.710573,51.483364,43.210567,3.2012799,6.0224352,15.965075,7.272943,3.9446771,5.9957633,13.579032,38.33641922
mandsaur,31.589516,8.6166868,6.6219277,61.395748,158.18073,22.975828,141759.7607,5.322814,64.690338,92.203049,90.832314,2.0813875,68.91910237,29.857975,4.9066749,36.993202,111.00156,24.403681,-1782.61288,6.4611273,0.62098902,78.824356,16.588795,38.688354,0.87680119,896.0696796,53.514694,1.2045863,5.1716423,29.981642,23.689754,5.8919706,8469.124,964.98877,3.710012,47.179161,madhya pradesh,58.995941,30.58342,1.338518,6.1258192,72.796532,2.9549539,134353.6119,18.422581,81.577423,5.5768785,75.960907,19.497334,4.5417609,33.207108,20.70274,60.056438,19.808004,42.890347,47.797276,856.8818988,31.589516,8.6166868,6.6219277,87.464142,22.975828,141759.77,5.322814,64.690338,64.690338,94.41275,92.203049,90.832314,86.809715,2.0997632,1.5482819,2.5978184,0.0,1.2456242,5.2812529,5.1152477,8.9311752,47.737354,39.543671,0.96687275,12.523696,17.74449,11.359315,8.1165123,4.575315,24.480473,68.91910237
ratlam,32.331589,8.2592821,13.255361,48.931526,131.56599,34.136791,236313.041,5.9237266,67.109444,90.001007,82.440018,1.9908174,67.74353537,29.955534,4.9822798,38.395874,103.68572,34.468876,-6643.515462,5.9748168,0.64883959,79.125305,14.544681,26.48834,0.80194187,850.7777653,63.512665,1.1888756,5.223968,30.130775,34.302834,5.9492717,11275.216,918.5213,3.2770023,27.880272,madhya pradesh,57.112083,30.43174,1.3274072,6.0729976,70.856995,3.1227875,203730.7362,35.387974,64.612022,5.9766865,77.234589,19.802563,2.9628456,32.888924,37.98238,64.136467,20.120327,38.341614,43.220295,964.3159724,32.331589,8.2592821,13.255361,79.150604,34.136791,236313.05,5.9237266,67.109444,67.109444,97.778633,90.001007,82.440018,78.973083,15.219045,14.237142,16.045725,11.80472,14.116676,23.495117,21.024002,34.412914,43.617203,38.099613,2.4208007,7.0953751,9.0658026,14.440531,10.535872,5.099297,6.8549423,67.74353537
ujjain,33.155663,7.9507451,12.344575,49.561695,149.74109,44.435837,353760.3683,5.5426965,65.668892,94.231598,93.518219,2.1387587,97.3884722,29.804831,5.4356728,34.830112,110.93401,41.40873,23350.62414,6.1080818,0.71424741,78.337273,14.292579,32.179714,0.94890732,1172.266949,62.051884,1.1898513,5.6285906,30.061855,42.922283,5.8253889,48694.586,1269.6554,2.5150723,38.807083,madhya pradesh,39.158188,31.056421,1.4139892,6.6151714,72.403015,3.324424,351660.4181,39.751606,60.248394,5.7544794,74.178879,20.783772,5.0373487,55.07341,28.408775,60.83931,20.439913,42.650646,37.621838,1224.274426,33.155663,7.9507451,12.344575,82.180489,44.435837,353760.38,5.5426965,65.668892,65.668892,96.755615,94.231598,93.518219,83.641312,5.4590516,2.9708526,10.628982,5.7601676,2.6344833,10.077853,18.189718,25.853708,41.303761,31.294897,4.1666245,11.016599,22.007166,26.382259,12.642031,7.5850921,17.175152,97.3884722
dewas,31.100428,8.3919439,12.682408,52.122433,141.82208,28.188423,8349.571864,5.5123367,71.900696,92.460625,90.215988,2.0438511,70.37503847,29.918623,5.4719281,33.992661,113.64635,31.135946,29679.73403,6.3489418,0.6803031,76.180359,15.292793,33.297112,1.1620926,940.8275598,59.163513,0.88175857,5.6751475,30.000872,29.662186,5.9306393,28195.254,1011.2026,2.9200158,28.175728,madhya pradesh,51.486473,30.562513,1.458555,6.7211971,76.229126,2.9063253,77436.4206,32.398537,67.601463,5.7297626,75.299744,20.802507,3.8977489,40.974152,18.261559,63.488678,21.953386,39.268097,40.330242,968.581181,31.100428,8.3919439,12.682408,76.671288,28.188423,8349.5723,5.5123367,71.900696,71.900696,97.967819,92.460625,90.215988,76.729233,15.416098,11.022256,19.313021,11.22016,5.9937463,26.145977,27.714792,40.963371,40.539013,29.593204,5.5948515,10.068848,22.830753,28.017426,16.072102,10.596849,27.240402,70.37503847
dhar,32.092907,7.2456784,17.3452,49.171288,131.15952,0.0,-212329.4568,5.2059093,69.87204,84.969933,84.94471,1.9976667,69.86939913,29.517328,4.8590622,43.190521,98.287483,23.929014,-138.952418,6.2402577,0.76933497,76.221077,14.987307,29.596457,0.76852059,1357.38902,55.373474,1.2291461,4.9758954,29.643412,11.964507,5.7230835,-10526.436,1427.2584,2.3866162,32.872032,madhya pradesh,40.619984,30.109646,1.2225065,5.5705228,65.028831,2.6796532,-131580.989,22.112064,77.887932,5.558744,77.127472,19.787245,3.0852809,44.349949,20.486841,56.977211,18.134718,47.432907,38.805817,1394.235038,32.092907,7.2456784,17.3452,76.934181,0.0,-212329.45,5.2059093,69.87204,69.87204,96.661369,84.969933,84.94471,89.181519,23.836603,23.105482,21.621021,25.274117,15.998572,32.206871,30.956593,52.620106,55.002213,37.825462,3.0820832,11.477621,24.604185,12.160927,10.280691,21.787115,31.557947,69.86939913
indore,32.985371,9.8984556,8.3446236,51.220314,169.70682,68.871559,854957.2496,5.1657987,71.670578,91.027298,90.069572,2.2266276,154.5228134,30.382263,7.8015356,21.894251,145.45233,78.843803,97230.10082,5.5453386,0.57928801,75.32798,12.383862,55.877037,1.5496264,2399.383273,35.150261,0.67700124,7.9284086,30.539762,73.857681,5.3555689,143076.0,2553.906,2.09692,24.254486,madhya pradesh,29.083256,30.83729,1.8044654,8.7732124,86.055252,4.1019526,913346.3834,72.868881,27.131119,5.6043139,74.415527,21.374977,4.2094927,61.944042,40.311268,59.451675,17.760893,44.208748,30.870655,1959.098804,32.985371,9.8984556,8.3446236,88.822021,68.871559,854957.25,5.1657987,71.670578,71.670578,95.83046,91.027298,90.069572,79.814735,6.480547,7.3147349,12.253685,8.2522516,3.9981489,17.491398,20.840137,27.832043,49.969528,29.699703,3.0402904,5.1418328,17.546646,15.488002,8.3343706,17.228539,16.614677,154.5228134
khargone (west nimar),31.888041,7.525907,16.132055,50.298279,135.40631,23.70853,408480.7456,5.8986516,66.002312,92.068932,86.180626,2.0239592,75.26624283,29.783653,4.9062185,39.251022,101.70404,15.934942,3644.30205,6.0788336,0.65923882,72.465668,14.220853,26.388609,0.8053652,1214.416103,65.680321,1.218594,5.0591044,29.906466,19.821735,5.9887428,27270.676,1289.6824,2.6196885,33.702271,madhya pradesh,57.340054,30.528631,1.2884049,5.9934139,67.650986,3.2287428,280812.3417,19.498457,80.501541,5.9831586,74.101875,23.359337,2.5387864,34.728878,34.465458,71.041008,17.593494,29.662067,45.292934,1052.313333,31.888041,7.525907,16.132055,75.656494,23.70853,408480.75,5.8986516,66.002312,66.002312,99.215996,92.068932,86.180626,79.432098,9.3332319,10.410282,11.854526,6.7983985,1.6728483,8.8518963,26.119541,31.893343,40.239342,28.913876,1.1781631,2.6221807,11.439916,6.8624072,4.1594939,17.015059,15.646993,75.26624283
barwani,31.299383,5.754415,32.910843,29.829676,102.6985,18.180925,-401659.1417,6.01162,73.061546,88.396111,82.936028,1.9592479,51.42269155,29.051075,4.1739235,49.449036,84.680847,19.232937,-41109.20368,7.0549359,1.0444012,74.565994,20.797119,23.945566,0.58273309,872.192994,64.450546,1.3765149,4.2619181,29.17625,18.706932,6.533278,-61182.973,923.61566,1.5804915,18.017654,madhya pradesh,65.838768,29.546373,1.0272088,4.7269258,54.037857,2.3676932,-357684.8015,18.549124,81.450882,6.097528,74.312958,21.812143,3.8749027,22.557341,31.438282,66.042168,16.748835,34.786388,45.690144,794.8378209,31.299383,5.754415,32.910843,59.058018,18.180925,-401659.16,6.01162,73.061546,73.061546,98.580551,88.396111,82.936028,85.79361,30.262856,19.782692,24.048403,19.9286,16.484945,26.681126,36.589706,57.615494,62.918808,56.502457,2.284194,5.7293229,20.387585,21.713299,15.576342,15.802632,20.025101,51.42269155
rajgarh,31.007612,6.8826113,17.717377,56.103302,136.66289,9.9238281,-493548.125,5.9292493,65.983437,86.422943,87.349289,1.8193483,64.59695122,28.853134,4.8826098,39.819935,97.94735,20.64868,-21401.01429,5.8582568,0.60943562,76.55941,20.267616,25.428411,0.98849469,912.8303728,60.99453,0.83085364,5.0147877,28.995522,15.286254,5.8937531,-52604.629,977.42731,2.0000014,38.715538,madhya pradesh,56.821983,29.400011,1.1863947,5.4357376,62.254471,2.3395662,-344586.7647,18.293869,81.706131,6.0616241,75.258461,21.385351,3.3561847,29.60096,9.8827362,63.356598,23.174534,39.484112,31.763823,947.9589669,31.007612,6.8826113,17.717377,77.941376,9.9238281,-493548.13,5.9292493,65.983437,65.983437,92.796143,86.422943,87.349289,84.471085,25.742498,36.078911,44.70351,23.507101,23.775431,44.422588,53.660465,72.766449,56.780636,38.624126,5.4939361,12.56214,38.057724,18.479656,8.469779,15.418506,15.660097,64.59695122
